"DMA","CITY","ST","NETWORK","CALLSIGN","FACIL
ID NO","VIRTUAL CHAN","
DIGITAL CHAN","ANALOG TERMINATION DATE","HRDSHP WVR","NL","SIGNAL & CONSTRUCTION ISSUES","LICENSEE"
"SPOKANE","SPOKANE","WA","ABC","KXLY-TV",61978,4,13,2/17/09,,,"2% LOSS","SPOKANE TELEVISION, INC."
"SPRINGFIELD","HARRISON","AR","MYTV","KWBM",78314,31,31,6/12/09,,,"EXT-DARK","EBC HARRISON, INC."
"SPRINGFIELD","SPRINGFIELD","MO","CBS","KOLR",28496,10,10,4/16/09,,"C",,"MISSION BROADCASTING, INC."
"SPRINGFIELD","SPRINGFIELD","MO","PBS","KOZK",51102,21,23,3/31/09,,,,"BOARD OF GOVERNORS OF MISSOURI STATE UNIVERSITY"
"SPRINGFIELD","SPRINGFIELD","MO","FOX","KSFX-TV",3659,27,28,4/16/09,,"C",,"NEXSTAR BROADCASTING, INC."
"SPRINGFIELD","SPRINGFIELD","MO","ABC","KSPR",35630,33,19,2/17/09,,,,"PERKIN MEDIA, LLC"
"SPRINGFIELD","SPRINGFIELD","MO","NBC","KYTV",36003,3,44,6/12/09,,"S",,"KY3, INC."
"SPRINGFIELD-HOLYOKE","SPRINGFIELD","MA","PBS","WGBY-TV",72096,57,22,"Before 2/17/09",,,,"WGBH EDUCATIONAL FOUNDATION"
"SPRINGFIELD-HOLYOKE","SPRINGFIELD","MA","ABC","WGGB-TV",25682,40,40,"Before 2/17/09",,,,"GORMALLY BROADCASTING, LLC"
"SPRINGFIELD-HOLYOKE","SPRINGFIELD","MA","NBC","WWLP",6868,22,11,2/17/09,,"E",,"WWLP BROADCASTING, LLC"
"ST. JOSEPH","ST. JOSEPH","MO","ABC","KQTV",20427,2,7,6/12/09,,,"2% LOSS/EXT-OPER","NEXSTAR BROADCASTING, INC."
"ST. JOSEPH","ST. JOSEPH","MO","TBN","KTAJ-TV",999,16,21,4/16/09,,,"2% LOSS","TCCSA, INC., D/B/A TRINITY BROADCASTING NETWORK"
"ST. LOUIS","EAST ST. LOUIS","IL","MYTV","WRBU",57221,46,47,2/17/09,,,"2% LOSS","ROBERTS BROADCASTING COMPANY"
"ST. LOUIS","MOUNT VERNON","IL","IND","WPXS",40861,13,21,4/30/09,,,"2% LOSS","WPXS, INC."
"ST. LOUIS","ST.  LOUIS","MO","NBC","KSDK",46981,5,35,6/12/09,,"S",,"MULTIMEDIA KSDK, INC."
"ST. LOUIS","ST. LOUIS","MO","ABC","KDNL-TV",56524,30,31,2/17/09,,,,"KDNL LICENSEE, LLC"
"ST. LOUIS","ST. LOUIS","MO","ETV","KETC",62182,9,39,6/12/09,,,"2% LOSS/PHSD TRAN","ST. LOUIS REGIONAL PUBLIC MEDIA, INC."
"ST. LOUIS","ST. LOUIS","MO","CBS","KMOV",70034,4,24,6/12/09,,," PHSD TRAN","KMOV-TV, INC."
"ST. LOUIS","ST. LOUIS","MO","REL","KNLC",48525,24,14,"Before 2/17/09",,,,"NEW LIFE EVANGELISTIC CENTER, INC."
"ST. LOUIS","ST. LOUIS","MO","CW","KPLR-TV",35417,11,26,6/12/09,,,,"KPLR, INC."
"ST. LOUIS","ST. LOUIS","MO","FOX","KTVI",35693,2,43,6/12/09,,,,"COMMUNITY TELEVISION OF MISSOURI LICENSE, LLC"
"SYRACUSE","ITHACA","NY","UNIVISION","WNYI",34329,52,20,6/12/09,,,"EXT-DARK","EBC  SYRACUSE, INC."
"SYRACUSE","SYRACUSE","NY","PBS","WCNY-TV",53734,24,25,6/12/09,,,,"PUBLIC BROADCASTING COUNCIL OF CENTRAL NEW YORK"
"SYRACUSE","SYRACUSE","NY","MYTV","WNYS-TV",58725,43,44,2/17/09,,,,"RKM MEDIA, INC."
"SYRACUSE","SYRACUSE","NY","ION","WSPX-TV",64352,56,15,6/12/09,,,,"ION MEDIA  SYRACUSE LICENSE, INC."
"SYRACUSE","SYRACUSE","NY","NBC","WSTM-TV",21252,3,24,6/12/09,,,"2% LOSS","BARRINGTON SYRACUSE LICENSE LLC"
"SYRACUSE","SYRACUSE","NY","ABC","WSYR-TV",73113,9,17,6/12/09,,,"2% LOSS","NEWPORT TELEVISION LICENSE LLC"
"SYRACUSE","SYRACUSE","NY","FOX","WSYT",40758,68,19,2/17/09,,,,"WSYT LICENSEE L.P."
"SYRACUSE","SYRACUSE","NY","CBS","WTVH",74151,5,47,6/12/09,,,"2% LOSS","WTVH LICENSE, INC."
"TALLAHASSEE-THOMASVILLE","BAINBRIDGE","GA","FOX","WTLH",23486,49,50,"Before 2/17/09",,,,"NEW AGE MEDIA OF TALLAHASSEE LICENSE, LLC"
"TALLAHASSEE-THOMASVILLE","LIVE OAK","FL","PBS","WFXU",22245,57,48,2/17/09,,,"2% LOSS","BUDD BROADCASTING CO., INC."
"TALLAHASSEE-THOMASVILLE","PANAMA CITY","FL","PBS","WFSG",6093,56,38,2/17/09,,,,"BOARD OF REGENTS OF FLORIDA"
"TALLAHASSEE-THOMASVILLE","TALLAHASSEE","FL","ETV","WFSU-TV",21801,11,32,2/17/09,,,,"FLORIDA STATE UNIVERSITY"
"TALLAHASSEE-THOMASVILLE","TALLAHASSEE","FL","CW","WTLF",82735,24,24,"DIGITAL ONLY",,,,"MPS MEDIA OF TALLAHASSEE LICENSE , LLC"
"TALLAHASSEE-THOMASVILLE","TALLAHASSEE","FL","NBC","WTWC-TV",66908,40,40,6/12/09,,,"PHASED TRAN","WTWC LICENSEE, LLC"
"TALLAHASSEE-THOMASVILLE","TALLAHASSEE","FL","ABC","WTXL-TV",41065,27,27,2/17/09,,,,"WTXL-TV LICENSE LLC"
"TALLAHASSEE-THOMASVILLE","THOMASVILLE","GA","CBS","WCTV",31590,6,46,2/17/09,,,"2% LOSS","GRAY TELEVISION LICENSEE, LLC"
"TAMPA-ST. PETE (SARASOTA)","BRADENTON","FL","ION","WXPX-TV",6601,66,42,6/12/09,,,"2% LOSS","ION MEDIA LICENSE COMPANY, LLC"
"TAMPA-ST. PETE (SARASOTA)","CLEARWATER","FL","IND","WCLF",11125,22,21,2/17/09,,,,"CHRISTIAN TELEVISION CORPORATION, INC."
"TAMPA-ST. PETE (SARASOTA)","LAKELAND","FL","IND","WMOR-TV",53819,32,19,6/12/09,,"S",,"WMOR-TV COMPANY"
"TAMPA-ST. PETE (SARASOTA)","SARASOTA","FL","ABC","WWSB",61251,40,24,2/17/09,,,,"WWSB LICENSE LLC"
"TAMPA-ST. PETE (SARASOTA)","ST. PETERSBURG","FL","CW","WTOG",74112,44,44,6/12/09,,,,"CBS OPERATIONS INC."
"TAMPA-ST. PETE (SARASOTA)","ST. PETERSBURG","FL","CBS","WTSP",11290,10,10,6/12/09,,,,"PACIFIC AND SOUTHERN COMPANY, INC."
"TAMPA-ST. PETE (SARASOTA)","ST. PETERSBURG","FL","MYTV","WTTA",4108,38,38,2/17/09,,,"PHASED TRAN","BAY TELEVISION, INC."
"TAMPA-ST. PETE (SARASOTA)","TAMPA","FL","PBS","WEDU",21808,3,13,2/17/09,,,,"FLORIDA WEST COAST PUBLIC BROADCASTING, INC."
"TAMPA-ST. PETE (SARASOTA)","TAMPA","FL","NBC","WFLA-TV",64592,8,7,6/12/09,,,,"MEDIA GENERAL COMMUNICATIONS HOLDINGS, LLC"
"TAMPA-ST. PETE (SARASOTA)","TAMPA","FL","ABC","WFTS-TV",64588,28,29,6/12/09,,,,"TAMPA BAY TELEVISION, INC."
"TAMPA-ST. PETE (SARASOTA)","TAMPA","FL","TELEFUTURA","WFTT-TV",60559,50,47,6/12/09,,,"2% LOSS","TELEFUTURA TAMPA LLC"
"TAMPA-ST. PETE (SARASOTA)","TAMPA","FL","FOX","WTVT",68569,13,12,6/12/09,,,,"TVT LICENSE, INC."
"TAMPA-ST. PETE (SARASOTA)","TAMPA","FL","PBS","WUSF-TV",69338,16,34,4/16/09,,,,"UNIVERSITY OF S. FLORIDA"
"TAMPA-ST. PETE (SARASOTA)","VENICE","FL","UNIVISION","WVEA-TV",16788,62,25,2/17/09,,,,"ENTRAVISION HOLDINGS, LLC"
"TERRE HAUTE","OLNEY","IL","ETV","WUSI-TV",4301,16,19,2/17/09,,,,"BOARD OF TRUSTEES SOUTHERN ILLINOIS UNIVERSITY"
"TERRE HAUTE","TERRE HAUTE","IN","FOX","WFXW",65247,38,39,6/12/09,,,"EXT-OPER/PHASE TRAN","MISSION BROADCASTING, INC."
"TERRE HAUTE","TERRE HAUTE","IN","CBS","WTHI-TV",70655,10,10,6/12/09,,,,"INDIANA BROADCASTING, LLC"
"TERRE HAUTE","TERRE HAUTE","IN","NBC","WTWO",20426,2,36,6/12/09,,,"2% LOSS","NEXSTAR BROADCASTING, INC."
"TERRE HAUTE","VINCENNES","IN","PBS","WVUT",4329,22,22,6/12/09,,,,"BOARD OF TRUSTEES FOR THE VINCENNES UNIV."
"TOLEDO","TOLEDO","OH","PBS","WGTE-TV",66285,30,29,2/17/09,,,,"PUBLIC BROADCASTING FOUNDATION OF NW OHIO"
"TOLEDO","TOLEDO","OH","IND","WLMB",17076,40,5,6/12/09,,,"2% LOSS","DOMINION BROADCASTING, INC."
"TOLEDO","TOLEDO","OH","NBC","WNWO-TV",73354,24,49,6/12/09,,,"2% LOSS","BARRINGTON TOLEDO LICENSE LLC"
"TOLEDO","TOLEDO","OH","CBS","WTOL",13992,11,11,6/12/09,,,"2%LOSS","WTOL LICENSE SUBSIDIARY, LLC"
"TOLEDO","TOLEDO","OH","ABC","WTVG",74150,13,13,6/12/09,,,"2%LOSS","WTVG, INC."
"TOLEDO","TOLEDO","OH","FOX","WUPW",19190,36,46,6/12/09,,,,"WUPW BROADCASTING, LLC"
"TOPEKA","TOPEKA","KS","NBC","KSNT",67335,27,27,6/12/09,,,,"NVT TOPEKA LICENSEE, LLC"
"TOPEKA","TOPEKA","KS","ABC","KTKA-TV",49397,49,49,2/17/09,,,"PHASED TRAN","FREE STATE COMMUNICATIONS, LLC"
"TOPEKA","TOPEKA","KS","PBS","KTWU",70938,11,11,2/17/09,,,,"WASHBURN UNIVERSITY OF TOPEKA"
"TOPEKA","TOPEKA","KS","CBS","WIBW-TV",63160,13,13,"Before 2/17/09",,,,"GRAY TELEVISION LICENSEE, LLC"
"TRAVERSE CITY-CADILLAC","CADILLAC","MI","PBS","WCMV ",9922,27,17,3/2/09,,,"2% LOSS","CENTRAL MICHIGAN UNIVERSITY"
"TRAVERSE CITY-CADILLAC","CADILLAC","MI","FOX","WFQX-TV",25396,33,32,6/12/09,,,"2% LOSS","CADILLAC TELECASTING CO."
"TRAVERSE CITY-CADILLAC","CADILLAC","MI","CBS","WWTV",26994,9,9,6/12/09,,,,"HERITAGE BROADCASTING COMPANY OF MICHIGAN"
"TRAVERSE CITY-CADILLAC","CHEBOYGAN","MI","NBC","WTOM-TV",21254,4,35,6/12/09,,,"2% LOSS","BARRINGTON TRAVERSE CITY LICENSE LLC"
"TRAVERSE CITY-CADILLAC","MANISTEE","MI","PBS","WCMW",9913,21,21,3/31/09,,,,"CENTRAL MICHIGAN UNIVERSITY"
"TRAVERSE CITY-CADILLAC","SAULT STE. MARIE","MI","ABC","WGTQ",59279,8,8,6/12/09,,,,"TUCKER BROADCASTING OF TRAVERSE CITY, INC."
"TRAVERSE CITY-CADILLAC","SAULT STE. MARIE","MI","CBS","WWUP-TV",26993,10,10,6/12/09,,,,"HERITAGE BROADCASTING COMPANY OF MICHIGAN"
"TRAVERSE CITY-CADILLAC","TRAVERSE CITY","MI","ABC","WGTU",59280,29,29,6/12/09,,,,"TUCKER BROADCASTING OF TRAVERSE CITY, INC."
"TRAVERSE CITY-CADILLAC","TRAVERSE CITY","MI","NBC","WPBN-TV",21253,7,7,6/12/09,,," PHSD TRAN","BARRINGTON TRAVERSE CITY LICENSE LLC"
"TRAVERSE CITY-CADILLAC","VANDERBILT","MI","FOX","WFUP",25395,45,45,6/12/09,,,"EXT-DARK","CADILLAC TELECASTING CO."
"TRI-CITIES TN-VA","BRISTOL","VA","NBC/CW(DIG)","WCYB-TV",2455,5,5,6/12/09,,,,"BLUESTONE LICENSE HOLDINGS INC."
"TRI-CITIES TN-VA","GREENEVILLE","TN","FOX","WEMT",40761,39,38,6/12/09,,,,"ESTEEM LICENSE HOLDINGS, INC."
"TRI-CITIES TN-VA","GRUNDY","VA","REL","WLFG",37808,68,49,"Before 2/17/09",,,,"LIVING FAITH MINISTRIES, INC."
"TRI-CITIES TN-VA","JOHNSON CITY","TN","CBS","WJHL-TV",57826,11,11,6/12/09,,,"PHASED TRAN","MEDIA GENERAL COMMUNICATIONS HOLDINGS, LLC"
"TRI-CITIES TN-VA","KINGSPORT","TN","ABC","WKPT-TV",27504,19,27,6/12/09,,,,"HOLSTON VALLEY BROADCASTING CORPORATION"
"TRI-CITIES TN-VA","NORTON","VA","PBS","WSBN-TV",5985,47,32,6/12/09,,,,"BLUE RIDGE PUBLIC TELEVISION, INC."
"TUCSON (SIERRA VISTA)","DOUGLAS","AZ","TELEFUTURA","KFTU-TV",81441,3,36,6/12/09,,,"2% LOSS","TELEFUTURA PARTNERSHIP OF DOUGLAS"
"TUCSON (SIERRA VISTA)","GREEN VALLEY","AZ","UNIVISION","KUVE-TV",63927,46,46,"Before 2/17/09",,,,"UNIVISION TUCSON LLC"
"TUCSON (SIERRA VISTA)","SIERRA VISTA","AZ","CW","KWBA",35095,58,44,6/12/09,,,,"JOURNAL BROADCAST CORPORATION"
"TUCSON (SIERRA VISTA)","TUCSON","AZ","ABC","KGUN",36918,9,9,6/12/09,,,,"JOURNAL BROADCAST CORPORATION"
"TUCSON (SIERRA VISTA)","TUCSON","AZ","TELEMUNDO","KHRR",30601,40,40,6/12/09,,,"PHASED TRAN","NBC TELEMUNDO LICENSE CO."
"TUCSON (SIERRA VISTA)","TUCSON","AZ","FOX","KMSB",44052,11,25,6/12/09,,"S","2% LOSS","KMSB-TV, INC."
"TUCSON (SIERRA VISTA)","TUCSON","AZ","CBS","KOLD-TV",48663,13,32,6/12/09,,,"2% LOSS","KOLD LICENSE SUBSIDIARY, LLC"
"TUCSON (SIERRA VISTA)","TUCSON","AZ","MYTV","KTTU",11908,18,19,"Before 2/17/09",,,"2% LOSS","KTTU-TV, INC."
"TUCSON (SIERRA VISTA)","TUCSON","AZ","PBS","KUAS-TV",2722,27,28,6/12/09,,"S",,"ARIZONA BOARD OF REGENTS FOR BENEFIT OF UNIV OF AZ."
"TUCSON (SIERRA VISTA)","TUCSON","AZ","PBS","KUAT-TV",2731,6,30,3/31/09,,,"2% LOSS","ARIZONA BOARD OF REGENTS/UNIV OF AZ."
"TUCSON (SIERRA VISTA)","TUCSON","AZ","NBC","KVOA",25735,4,23,6/12/09,,,"2% LOSS","KVOA COMMUNICATIONS, INC."
"TULSA","BARTLESVILLE","OK","TBN","KDOR-TV",1005,17,17,2/17/09,,,,"TCCSA, INC., D/B/A TRINITY BROADCASTING NETWORK"
"TULSA","CLAREMORE","OK","PBS","KRSC-TV",57431,35,36,2/17/09,,,,"BOARD OF REGENTS OF OKLAHOMA COLLEGES"
"TULSA","EUFAULA","OK","PBS","KOET",50198,3,31,3/30/09,,,"2% LOSS","OKLAHOMA EDUCATIONAL TELEVISION AUTHORITY"
"TULSA","MUSKOGEE","OK","CW","KQCW",78322,19,20,2/17/09,,,,"GRIFFIN TULSA II LICENSING, L.L.C."
"TULSA","OKMULGEE","OK","ION","KTPX-TV",7078,44,28,4/16/09,,,,"ION MEDIA TULSA LICENSE, INC."
"TULSA","TULSA","OK","IND","KGEB",24485,53,49,2/17/09,,,,"UNIVERSITY BROADCASTING, INC."
"TULSA","TULSA","OK","NBC","KJRH",59439,2,8,6/12/09,,"S","2% LOSS","SCRIPPS HOWARD BROADCASTING COMPANY"
"TULSA","TULSA","OK","MYTV","KMYT-TV",54420,41,42,2/17/09,,,,"NEWPORT TELEVISION LICENSE LLC"
"TULSA","TULSA","OK","PBS","KOED-TV",66195,11,11,2/17/09,,,,"OKLAHOMA EDUCATIONAL TELEVISION AUTHORITY"
"TULSA","TULSA","OK","FOX","KOKI-TV",11910,23,22,6/12/09,,,,"NEWPORT TELEVISION LICENSE LLC"
"TULSA","TULSA","OK","CBS","KOTV",35434,6,45,2/17/09,,,"PHASED TRAN (100%)","GRIFFIN TULSA I LICENSING, L.L.C."
"TULSA","TULSA","OK","ABC","KTUL",35685,8,10,6/12/09,,,"2% LOSS","KTUL, LLC"
"TULSA","TULSA","OK","IND","KWHB",37099,47,47,2/17/09,,,,"LESEA BROADCASTING OF TULSA, INC."
"TWIN FALLS","TWIN FALLS","ID","PBS","KIPT",62427,13,22,6/12/09,,,,"STATE BOARD OF EDUCATION, STATE OF IDAHO"
"TWIN FALLS","TWIN FALLS","ID","CBS","KMVT",35200,11,11,2/17/09,,,,"NEUHOFF FAMILY LIMITED PARTNERSHIP"
"TWIN FALLS","TWIN FALLS","ID","FOX","KXTF",1255,35,34,6/12/09,,,,"FALLS BROADCASTING COMPANY"
"TYLER-LONGVIEW (LFKN&NCGD)","JACKSONVILLE","TX","NBC","KETK-TV",55643,56,22,6/12/09,,,,"COMCORP OF TYLER LICENSE CORP."
"TYLER-LONGVIEW (LFKN&NCGD)","LONGVIEW","TX","CW","KCEB",83913,54,51,6/12/09,,,"2%LOSS/Ext-OPER","ESTES BROADCASTING, INC."
"TYLER-LONGVIEW (LFKN&NCGD)","LONGVIEW","TX","FOX","KFXK",70917,51,31,6/12/09,,,,"WARWICK COMMUNICATIONS, INC."
"TYLER-LONGVIEW (LFKN&NCGD)","LUFKIN","TX","ABC","KTRE",68541,9,9,6/12/09,,,,"KLTV/KTRE LICENSE SUBSIDIARY, LLC"
"TYLER-LONGVIEW (LFKN&NCGD)","NACOGDOCHES","TX","CBS","KYTX",55644,19,18,2/17/09,,,,"KYTX LICENSE COMPANY, LLC"
"TYLER-LONGVIEW (LFKN&NCGD)","TYLER","TX","ABC","KLTV",68540,7,7,6/12/09,,,,"KLTV/KTRE LICENSE SUBSIDIARY, LLC"
"UTICA","UTICA","NY","FOX","WFXV",43424,33,27,6/12/09,,,"2% LOSS","NEXSTAR BROADCASTING, INC."
"UTICA","UTICA","NY","NBC","WKTV",60654,2,29,2/17/09,,,"2% LOSS","SMITH MEDIA LICENSE HOLDINGS, LLC"
"UTICA","UTICA","NY","ABC","WUTR",57837,20,30,6/12/09,,,"2% LOSS","MISSION BROADCASTING, INC."
"VICTORIA","VICTORIA","TX","ABC","KAVU-TV",73101,25,15,2/17/09,,,,"SAGA BROADCASTING, LLC"
"VICTORIA","VICTORIA","TX","FOX","KVCT",35846,19,11,6/12/09,,,,"SURTSEY MEDIA, LLC"
"VIRGIN ISLANDS","CHARLOTTE AMALIE","VI","PBS","WTJX-TV",70287,12,44,6/12/09,,"S",,"VIRGIN ISLANDS PUBLIC TELEVISION SYSTEM"
"VIRGIN ISLANDS","CHARLOTTE AMALIE","VI","CBS","WVXF",3113,17,17,6/12/09,,,,"STOREFRONT TELEVISION"
"VIRGIN ISLANDS","CHARLOTTE AMALIE","VI","ABC","WZVI",83270,,43,"DIGITAL ONLY",,,,"MARRI BROADCASTING LP"
"VIRGIN ISLANDS","CHRISTIANSTED","VI","CW","WCVI-TV",83304,39,23,6/12/09,,,,"VIRGIN BLUE, INC."
"VIRGIN ISLANDS","CHRISTIANSTED","VI","ABC","WSVI",2370,8,20,6/12/09,,,"EXT-OPER","ALPHA BROADCASTING CORPORATION"
"WACO-TEMPLE-BRYAN","BELTON","TX","PBS","KNCT",9754,46,46,4/27/09,,,,"CENTRAL TEXAS COLLEGE"
"WACO-TEMPLE-BRYAN","BRYAN","TX","CBS","KBTX-TV",6669,3,50,"Before 2/17/09",,,"2% LOSS","GRAY TELEVISION LICENSEE, LLC"
"WACO-TEMPLE-BRYAN","BRYAN","TX","FOX","KYLE",60384,28,28,2/17/09,,,,"COMCORP OF BRYAN LICENSE CORP."
"WACO-TEMPLE-BRYAN","COLLEGE STATION","TX","PBS","KAMU-TV",65301,15,12,6/12/09,,,,"TEXAS A & M UNIVERSITY"
"WACO-TEMPLE-BRYAN","TEMPLE","TX","NBC","KCEN-TV",10245,6,9,2/17/09,,"E","2% LOSS","CHANNEL 6, INC."
"WACO-TEMPLE-BRYAN","WACO","TX","PBS","KWBU-TV",6673,34,20,2/17/09,,,,"BRAZOS VALLEY PUBLIC BROADCASTING FOUNDATION"
"WACO-TEMPLE-BRYAN","WACO","TX","FOX","KWKT",12522,44,44,2/17/09,,,"2% LOSS","COMCORP OF TEXAS LICENSE CORP."
"WACO-TEMPLE-BRYAN","WACO","TX","CBS","KWTX-TV",35903,10,10,2/17/09,,,,"GRAY TELEVISION LICENSEE, LLC"
"WACO-TEMPLE-BRYAN","WACO","TX","ABC","KXXV",9781,25,26,2/17/09,,,,"CENTEX TELEVISION LIMITED PARTNERSHIP"
"WASHINGTON DC (HAGRSTWN)","ARLINGTON","VA","UNIVISION","WFDC-TV",69532,14,15,6/12/09,,,,"TELEFUTURA D.C. LLC"
"WASHINGTON DC (HAGRSTWN)","FAIRFAX","VA","ETV","WNVC",9999,56,24,"Before 2/17/09",,,"PHASED TRAN","COMMONWEALTH PUBLIC BROADCASTING CORPORATION"
"WASHINGTON DC (HAGRSTWN)","FREDERICK","MD","PBS","WFPT",40626,62,28,4/16/09,,,"2% LOSS","MARYLAND PUBLIC BROADCASTING COMMISSION"
"WASHINGTON DC (HAGRSTWN)","FRONT ROYAL","VA","PBS","WVPY",66378,42,21,6/12/09,,,,"SHENANDOAH VALLEY EDUCATIONAL TELEVISION CORP."
"WASHINGTON DC (HAGRSTWN)","GOLDVEIN","VA","ETV","WNVT",10019,53,30,"Before 2/17/09",,,,"COMMONWEALTH PUBLIC BROADCASTING CORPORATION"
"WASHINGTON DC (HAGRSTWN)","HAGERSTOWN","MD","NBC","WHAG-TV",25045,25,26,6/12/09,,,,"NEXSTAR BROADCASTING, INC."
"WASHINGTON DC (HAGRSTWN)","HAGERSTOWN","MD","UNIVISION","WJAL",10259,68,39,2/17/09,,,"2% LOSS","ENTRAVISION HOLDINGS, LLC"
"WASHINGTON DC (HAGRSTWN)","HAGERSTOWN","MD","PBS","WWPB",65943,31,44,6/12/09,,,,"MARYLAND PUBLIC BROADCASTING COMMISSION"
"WASHINGTON DC (HAGRSTWN)","MANASSAS","VA","ION","WPXW-TV",74091,66,34,6/12/09,,," ","ION MEDIA WASHINGTON LICENSE, INC."
"WASHINGTON DC (HAGRSTWN)","MARTINSBURG","WV","ION","WWPX",23264,60,12,6/12/09,,,,"ION MEDIA MARTINSBURG LICENSE, INC."
"WASHINGTON DC (HAGRSTWN)","WASHINGTON","DC","MYTV","WDCA",51567,20,35,6/12/09,,,,"FOX TELEVISION STATIONS, INC."
"WASHINGTON DC (HAGRSTWN)","WASHINGTON","DC","CW","WDCW",30576,50,50,6/12/09,,,,"WDCW BROADCASTING, INC."
"WASHINGTON DC (HAGRSTWN)","WASHINGTON","DC","PBS","WETA-TV",65670,26,27,6/12/09,,,"2% LOSS","GREATER WASHINGTON EDUCATIONAL TELECOM. ASSN"
"WASHINGTON DC (HAGRSTWN)","WASHINGTON","DC","PBS","WHUT-TV",27772,32,33,6/12/09,,,,"HOWARD UNIVERSITY"
"WASHINGTON DC (HAGRSTWN)","WASHINGTON","DC","ABC","WJLA-TV",1051,7,7,6/12/09,,,,"ACC LICENSEE, INC."
"WASHINGTON DC (HAGRSTWN)","WASHINGTON","DC","NBC","WRC-TV",47904,4,48,6/12/09,,"S",,"NBC TELEMUNDO LICENSE CO."
"WASHINGTON DC (HAGRSTWN)","WASHINGTON","DC","FOX","WTTG",22207,5,36,6/12/09,,"S","2% LOSS","FOX TELEVISION STATIONS, INC."
"WASHINGTON DC (HAGRSTWN)","WASHINGTON","DC","CBS","WUSA",65593,9,9,6/12/09,,,,"DETROIT FREE PRESS, INC."
"WATERTOWN","CARTHAGE","NY","CBS","WWNY-TV",68851,7,7,2/17/09,"GRNTD",,,"UNITED COMMUNICATIONS CORPORATION"
"WATERTOWN","NORWOOD","NY","PBS","WNPI-TV",62137,18,23,4/12/09,,,,"ST. LAWRENCE VALLEY EDUCATIONAL TV COUNCIL, INC"
"WATERTOWN","WATERTOWN","NY","PBS","WPBS-TV",62136,16,41,4/12/09,,,,"ST. LAWRENCE VALLEY EDUCATIONAL TV COUNCIL, INC"
"WATERTOWN","WATERTOWN","NY","ABC","WWTI",16747,50,21,6/12/09,,,,"NEWPORT TELEVISION LICENSE LLC"
"WAUSAU-RHINELANDER","ANTIGO","WI","ION","WTPX-TV",86496,46,46,"DIGITAL ONLY",,,,"ION MEDIA WAUSAU LICENSE, INC."
"WAUSAU-RHINELANDER","CRANDON","WI","FAMILYNET","WBIJ",81503,4,12,6/12/09,,,"EXT-DARK","SELENKA COMMUNICATIONS, LLC"
"WAUSAU-RHINELANDER","EAGLE RIVER","WI","ABC","WYOW",77789,34,28,2/17/09,"GRNTD",,,"WAOW-WYOW TELEVISION, INC."
"WAUSAU-RHINELANDER","PARK FALLS","WI","PBS","WLEF-TV",63046,36,36,"Before 2/17/09",,,,"STATE OF WISCONSIN-EDUCATIONAL COMMUNICATIONS BD."
"WAUSAU-RHINELANDER","RHINELANDER","WI","NBC","WJFW-TV",49699,12,16,"Before 2/17/09",,,"2% LOSS","NORTHLAND TELEVISION, LLC"
"WAUSAU-RHINELANDER","WAUSAU","WI","ABC","WAOW-TV",64546,9,9,2/17/09,"GRNTD",,,"WAOW-WYOW TELEVISION, INC."
"WAUSAU-RHINELANDER","WAUSAU","WI","PBS","WHRM-TV",73036,20,24,4/5/09,,,,"STATE OF WISCONSIN - EDUCATIONAL COMMUNICATIONS BD."
"WAUSAU-RHINELANDER","WAUSAU","WI","CBS","WSAW-TV",6867,7,7,"Before 2/17/09",,,,"GRAY TELEVISION LICENSEE, LLC"
"WAUSAU-RHINELANDER","WITTENBERG","WI","FOX","WFXS",86204,55,31,2/17/09,"GRNTD",,,"DAVIS TELEVISION WAUSAU, LLC"
"WEST PALM BEACH-FT. PIERCE","FORT PIERCE","FL","TBN","WTCE-TV",29715,21,38,4/16/09,,,"2% LOSS","JACKSONVILLE EDUCATORS BROADCASTING, INC."
"WEST PALM BEACH-FT. PIERCE","FORT PIERCE","FL","MYTV","WTVX",35575,34,34,"Before 2/17/09",,,,"WPB TV LICENSEE CORP."
"WEST PALM BEACH-FT. PIERCE","LAKE WORTH","FL","ION","WPXP-TV",27290,67,36,6/12/09,,,,"ION MEDIA WEST PALM BEACH LICENSE, INC."
"WEST PALM BEACH-FT. PIERCE","PALM BEACH","FL","IND","WFGC",11123,61,49,"Before 2/17/09",,,,"CHRISTIAN TELEVISION OF PALM BEACH COUNTY, INC."
"WEST PALM BEACH-FT. PIERCE","STUART","FL","IND","WHDT",83929,,42,"DIGITAL ONLY",,,,"GUENTER MARKSTEINER"
"WEST PALM BEACH-FT. PIERCE","TEQUESTA","FL","ABC","WPBF",51988,25,16,6/12/09,,"S","PHASED TRAN","WPBF-TV COMPANY"
"WEST PALM BEACH-FT. PIERCE","WEST PALM BEACH","FL","FOX","WFLX",39736,29,28,6/12/09,,,,"WFLX LICENSE SUBSIDIARY, LLC"
"WEST PALM BEACH-FT. PIERCE","WEST PALM BEACH","FL","CBS","WPEC",52527,12,13,6/9/09,,"C",,"FREEDOM BROADCASTING OF FLORIDA LICENSEE, L.L.C."
"WEST PALM BEACH-FT. PIERCE","WEST PALM BEACH","FL","NBC","WPTV",59443,5,12,6/12/09,,,,"SCRIPPS HOWARD BROADCASTING COMPANY"
"WEST PALM BEACH-FT. PIERCE","WEST PALM BEACH","FL","PBS","WXEL-TV",61084,42,27,4/16/09,,,,"BARRY TELECOMMUNICATIONS, INC."
